tx,timestamp,block,output_amount0,output_amount1,output_liquidity,params
0x30137eb19b72d58cc24014dd641c549c86beeb608cae52d906ce5e891af468c8,2023-04-28 11:02:01.000 UTC,2.7741265e+07,3499999999999999938,39027015836908052,39184215114605604096,"{""tokenId"":46160,""amount0Desired"":3499999999999999938,""amount1Desired"":39035261008629824,""amount0Min"":1751797685370587220,""amount1Min"":33557878968783715,""deadline"":1682680900}"
0xa15b6fd112651bad0f17df6f5705915d8da5a7f633ef6f54a875bfece24e05a1,2023-04-28 11:02:46.000 UTC,2.774128e+07,1239472669430539611445640,1799897843805001160363968,30395118531664497342959892879,"{""tokenId"":39464,""amount0Desired"":1239472669430539611445640,""amount1Desired"":1800000008200000000000000,""amount0Min"":0,""amount1Min"":279913019851609698922806,""deadline"":1682680951}"
0xc4a2dbffe320c5406e4124f4641cde9f14d92c08408e72bffce2006a503a29f6,2023-04-28 11:04:55.000 UTC,2.7741323e+07,2174509633853133780,1714636629703407786,85721325826690409062,"{""tokenId"":57309,""amount0Desired"":2174952506851533372,""amount1Desired"":1714636629703407786,""amount0Min"":2045714527669407645,""amount1Min"":1360048764231952605,""deadline"":1682681080}"
0xb498237e49d2b3e78678e7dc9cc370078fd81e710771ccd77ab678c9d418b9bf,2023-04-28 11:07:58.000 UTC,2.7741384e+07,207717677156440589024,920975401378857331,50651181712822392003,"{""tokenId"":33754,""amount0Desired"":207717677156440589024,""amount1Desired"":920975401378857331,""amount0Min"":170670713467475485251,""amount1Min"":556181516697671103,""deadline"":1682681263}"
0x36de01c5baf091dc892cdc3501f7e17b43a079a2dbcef2e9ee8bd6e3842e1e50,2023-04-28 11:08:40.000 UTC,2.7741398e+07,13484751081474777587,40799999999999999999,314968978706198547280,"{""tokenId"":59821,""amount0Desired"":13600400225862919599,""amount1Desired"":40799999999999999999,""amount0Min"":13124389540187255366,""amount1Min"":39490063719768513521,""deadline"":1682681293}"
0x2bbc4a7b6e3d2387d12d653070d6fd893a823d383426eec4b78d218a8c87cb39,2023-04-28 11:14:49.000 UTC,2.7741521e+07,419734453129818380,54799999999999999938,100010406593638325957,"{""tokenId"":19474,""amount0Desired"":419734453129818380,""amount1Desired"":54799999999999999938,""amount0Min"":393649940462042796,""amount1Min"":52409401290250535520,""deadline"":1682681662}"
0xdca425c3bb6654dc365b3327c755c5cb96e9b9ea9d2e776e7c21e0670fb7af65,2023-04-28 11:16:31.000 UTC,2.7741555e+07,10507237975591386295,0,4168572990860118533705,"{""tokenId"":59833,""amount0Desired"":10507237975591386295,""amount1Desired"":0,""amount0Min"":2024975501958647803,""amount1Min"":0,""deadline"":1682681776}"
0x1774ae70d57285a5eb0fd29bc335628f8a217559a0be2935646ae56f94c16cef,2023-04-28 11:19:27.000 UTC,2.7741613e+07,245670447290924630456,340962237928115989889,1023159852591170008685,"{""tokenId"":22278,""amount0Desired"":246066484553550237765,""amount1Desired"":340962237928115989889,""amount0Min"":244529051568707346776,""amount1Min"":336708014165999365853,""deadline"":1682681947}"
0xdc8af2ec051e30daaadb2ef9d00404da15b65b8ca5ee498e4f9601cc7642c883,2023-04-28 11:22:20.000 UTC,2.774167e+07,74452289228093030240,52718068113809905,27477834545258351228,"{""tokenId"":31783,""amount0Desired"":74999999999999999295,""amount1Desired"":52718068113809905,""amount0Min"":74256182334167459237,""amount1Min"":46303308685902417,""deadline"":1682682128}"
0xe3dcaf0175c96e291abb501a69cf99b188a829f8076eb3908c66112c745034b9,2023-04-28 11:25:44.000 UTC,2.7741738e+07,84532637167830809,749999999999999994,15939024192289251148,"{""tokenId"":59730,""amount0Desired"":84533420462011760,""amount1Desired"":749999999999999994,""amount0Min"":68262281708771976,""amount1Min"":652656318958096396,""deadline"":1682682323}"
0x9a47e664a2d303e610e28a55bed2133513dd5abf54c2c68115aada36101813a0,2023-04-28 11:26:14.000 UTC,2.7741748e+07,13492847682668978637,152312579833608318,77914535791290946068,"{""tokenId"":59857,""amount0Desired"":13752393770203249802,""amount1Desired"":152312579833608318,""amount0Min"":11640847900213323142,""amount1Min"":134089362576853162,""deadline"":1682682350}"
0xe34662c7383bb5c6b655cd683c0c014bf51a2524f0d3000956dc18d211b146de,2023-04-28 11:28:17.000 UTC,2.7741789e+07,24425725270274199905,2377033536236322081771,214134747463626070095694,"{""tokenId"":59882,""amount0Desired"":24425725270274199905,""amount1Desired"":2377033536236322081771,""amount0Min"":0,""amount1Min"":0,""deadline"":1682682485}"
0xe9edb86bcb5a85ee779928abaffabe68e11410fbae7c305715a9e993cb2eb77a,2023-04-28 11:31:02.000 UTC,2.7741844e+07,877370634449646066,1378063560331411,21060543965649020319,"{""tokenId"":59638,""amount0Desired"":877370634449646066,""amount1Desired"":1378063560331411,""amount0Min"":688665444443796646,""amount1Min"":790738712278555,""deadline"":1682682644}"
0xafc9be19a5f570cc4ab340e0311e113f0ed585728c2a3186ab4d4ef03d19051f,2023-04-28 11:33:32.000 UTC,2.7741894e+07,1075519853201427604,1863557499635963,26710737984396849263,"{""tokenId"":59638,""amount0Desired"":1075519853201427604,""amount1Desired"":1887872867049249,""amount0Min"":835092036433742464,""amount1Min"":1139434875188201,""deadline"":1682682800}"
0xd8c8edff8f3ee6459e3aaea470d7db4ee50f3fad04a6f9c5fa351acbddad7143,2023-04-28 11:36:44.000 UTC,2.7741958e+07,6940266770518725281,9787652933561526268,33524718530488087817794,"{""tokenId"":59918,""amount0Desired"":6940266770518725281,""amount1Desired"":9787652933561526268,""amount0Min"":0,""amount1Min"":0,""deadline"":1682682989}"
0x82299b0b3e8e929615e9e2031c111a8ac12c896325bae07610453088a5837f58,2023-04-28 11:39:02.000 UTC,2.7742004e+07,5963128972399911706,5869600884272083271,23668957639963245632449,"{""tokenId"":59918,""amount0Desired"":6980031850908690059,""amount1Desired"":5869600884272083271,""amount0Min"":0,""amount1Min"":0,""deadline"":1682683127}"
0x5ba3a3bdb4b6889d5489759144b5f7bc410a01ed4c305d35e2a9d7acd1bd7656,2023-04-28 11:40:11.000 UTC,2.7742027e+07,1799999999999999998,353273536863802255,475872986437162398070,"{""tokenId"":59922,""amount0Desired"":1799999999999999998,""amount1Desired"":353273536863802255,""amount0Min"":1559672422786031204,""amount1Min"":117821990287242031,""deadline"":1682683196}"
0x4d8e51cbad127727cf4e4fba8f1d47ca2fdcd9cbf8b8d5a3883cf95d9e4869d4,2023-04-28 11:41:41.000 UTC,2.7742057e+07,6474362578547106109,30303804066461617109,731771518065039309629,"{""tokenId"":59914,""amount0Desired"":6474362578547106109,""amount1Desired"":30303804066461617109,""amount0Min"":6255382669309942936,""amount1Min"":29692763865634582126,""deadline"":1682683286}"
0x9097f4bdf58106174930b83ddbaf7595ddd67369a05468ced04a0746e50bc156,2023-04-28 11:41:53.000 UTC,2.7742061e+07,1999999999999999999,1744579932025504994,7485407852319776057143,"{""tokenId"":59918,""amount0Desired"":1999999999999999999,""amount1Desired"":1744579932025504994,""amount0Min"":0,""amount1Min"":0,""deadline"":1682683304}"
0x9309af125ae6342f1a35a2e97b59f5cf97628193f5d647aa5da698888a9c412c,2023-04-28 11:43:59.000 UTC,2.7742103e+07,630170663965032578904,18429016405663365,806021943224304113821,"{""tokenId"":59941,""amount0Desired"":630170663965032578904,""amount1Desired"":18429016405663365,""amount0Min"":286656736801056867956,""amount1Min"":6638077114946028,""deadline"":1682683424}"
0x4dd8f6a2f7b60f676056a3061512418d8fd4cf7bae8bf4777daab4897b1910fe,2023-04-28 11:50:45.000 UTC,2.7742238e+07,9999999999999999999,4141575634179796724,28302160830613065152582,"{""tokenId"":59917,""amount0Desired"":9999999999999999999,""amount1Desired"":4141575634179796724,""amount0Min"":8586618926061059908,""amount1Min"":2724809348814785119,""deadline"":1682683830}"
0x10e54edd3af0191c38f15e0c6f95568d1db26b95ba7ebda8af6c74ca36f643c2,2023-04-28 11:52:46.000 UTC,2.7742277e+07,433999999999999999951,2324203490312585748,2634566850473375605757,"{""tokenId"":59958,""amount0Desired"":433999999999999999951,""amount1Desired"":2330962048329280626,""amount0Min"":363701450690579725749,""amount1Min"":1714039337882644138,""deadline"":1682683945}"
0x45fe74e79715eda6215d8ed42b20fa646a39bbc0fd98473f9a6af0a59afaf989,2023-04-28 11:55:29.000 UTC,2.7742331e+07,104552544842914791258,302494259412633384609,7204110079411296556959,"{""tokenId"":59965,""amount0Desired"":104552544842914791258,""amount1Desired"":302873762706396428532,""amount0Min"":93828932637090717243,""amount1Min"":272662290178184387850,""deadline"":1682684111}"
0x20746df6782448bd9e75111a1f770b4322c0d4250ce8e18917f6802b0db98854,2023-04-28 11:55:32.000 UTC,2.7742332e+07,74000000000000000000,5737428285140659907519,16352178747849483525017,"{""tokenId"":56789,""amount0Desired"":74000000000000000000,""amount1Desired"":5737428285140659907519,""amount0Min"":71732170220617915251,""amount1Min"":5002339460988119132566,""deadline"":1682684117}"
0xf14873b648a67ba1ccbe96768cb6c4c156f5f85219f8b01ead6d94f00f7a180b,2023-04-28 11:56:44.000 UTC,2.7742356e+07,44850393186476629365,40899816842994892,647591931647737620396,"{""tokenId"":59967,""amount0Desired"":44861853307410601092,""amount1Desired"":40899816842994892,""amount0Min"":15900173501072471271,""amount1Min"":0,""deadline"":1682684174}"
0x5ab2c2c4a7574f352615b7299a48b375e42492ed23ef2be7a008b4ac3e6316ef,2023-04-28 11:56:08.000 UTC,2.7742344e+07,15999999999999999955,160956913558967082,8278961516349808632,"{""tokenId"":59916,""amount0Desired"":15999999999999999956,""amount1Desired"":160997114898317057,""amount0Min"":15559834360949451782,""amount1Min"":157122404149975567,""deadline"":1682684153}"
0x0deca258d29fbb36f671aa9c6e5eb36ed7c17c60875639531f2aebd347434c9f,2023-04-28 11:57:56.000 UTC,2.774238e+07,8098688435708155,818674282956642973,278779099423673272,"{""tokenId"":57143,""amount0Desired"":8098688435708155,""amount1Desired"":819428097841480356,""amount0Min"":8025871736579993,""amount1Min"":812767560971837535,""deadline"":1682684237}"
0x8a8c5842b1e7768135c8a944abf56d6a85ea951e66c115d7cfadca590e65d171,2023-04-28 11:59:23.000 UTC,2.7742409e+07,22213930551520202930,18980459840149789,316153355896401618419,"{""tokenId"":59967,""amount0Desired"":22358939160011471898,""amount1Desired"":18980459840149789,""amount0Min"":8149460993420309221,""amount1Min"":0,""deadline"":1682684339}"
0xc9932f53eaafbaa01ff03ec0ef53439570cd924084f75b40b1681ea3f0279812,2023-04-28 12:02:23.000 UTC,2.7742469e+07,0,14709220055311344067964,73546100184633287509763542,"{""tokenId"":52236,""amount0Desired"":356351214150811300,""amount1Desired"":14709220055311344067964,""amount0Min"":0,""amount1Min"":0,""deadline"":1682683343}"
0xc48e11b1d7662ca0c5cf487a702f03ed845ddc1a7329aafd816188a051495016,2023-04-28 12:03:05.000 UTC,2.7742483e+07,77051478989440461638,189336937352399754976,4902453883786348331052,"{""tokenId"":59965,""amount0Desired"":77051478989440461638,""amount1Desired"":190418084715570724124,""amount0Min"":69724788424756612415,""amount1Min"":169857434967482669414,""deadline"":1682684567}"
0x01e6ac8b10160190d34922a4b2f4fb1513b5b385f450fa1937c7120debbc30a4,2023-04-28 12:04:32.000 UTC,2.7742512e+07,0,2998513109008447607070,14992565526303405022483801,"{""tokenId"":52236,""amount0Desired"":72643130160830767,""amount1Desired"":2998513109008447607070,""amount0Min"":0,""amount1Min"":0,""deadline"":1682683472}"
0xed91d70b556eaeb2f2d2b2a1755c1616ed2aaff36f3ac0e9e175aeb3325bb955,2023-04-28 12:07:50.000 UTC,2.7742578e+07,1199177539475631403,97305403652389314,5903666725263419230,"{""tokenId"":4585,""amount0Desired"":1199177539475631403,""amount1Desired"":97305403652389314,""amount0Min"":1141562204423800075,""amount1Min"":93533986293040768,""deadline"":1682684846}"
0xf28e2a6e4212bb4c751b474c0d31240ce88b89336c6d73e8c93dfcfb8df99051,2023-04-28 12:08:20.000 UTC,2.7742588e+07,600000000000000000001,419481949433825385147,6407620451252452700382,"{""tokenId"":59986,""amount0Desired"":600000000000000000001,""amount1Desired"":419481949433825385147,""amount0Min"":590440297712506626710,""amount1Min"":392705794490306276076,""deadline"":1682684885}"
0x0c366f6b4ad7cc2e2c1b4413f7e8b141e2900424b56b5333668b9cd940754983,2023-04-28 12:09:26.000 UTC,2.774261e+07,111756685245189600666,77631355292629630004,1191953147981787691947,"{""tokenId"":59986,""amount0Desired"":111756685245189600666,""amount1Desired"":77685616460903085497,""amount0Min"":109977810217827594585,""amount1Min"":72704885185029198297,""deadline"":1682684951}"
0x1b1bab17fc581232ec515adcf8647e111322d33abf6b4853095962333e992a5f,2023-04-28 12:16:11.000 UTC,2.7742745e+07,242085517257937435766,839467824024924232607,121179109559358690851990,"{""tokenId"":59861,""amount0Desired"":258115576896569494506,""amount1Desired"":839467824024924232607,""amount0Min"":71816907733222332445,""amount1Min"":318660637909361930589,""deadline"":1682685353}"
0x9f398db4cc157d919d883146d8f889116636717b3b59713852e6ff5a2ac5c7db,2023-04-28 12:16:59.000 UTC,2.7742761e+07,32499999999999999999,17123705557904466302,99302102644956893477579,"{""tokenId"":59917,""amount0Desired"":32499999999999999999,""amount1Desired"":17123705557904466302,""amount0Min"":0,""amount1Min"":0,""deadline"":1682685395}"
0xebc110d00ea38d193e8ce6b5ebf27edec423d46005ac3df9eeb329b598b64d2e,2023-04-28 12:30:45.000 UTC,2.7743036e+07,57455575728428339782,390115681723641739882,2541298843887198611744,"{""tokenId"":59038,""amount0Desired"":57455575728428339782,""amount1Desired"":390115681723641739882,""amount0Min"":49893753467597385657,""amount1Min"":368869911620767579290,""deadline"":1682686224}"
0xa4fddd462360563708a81beccaf0c049ae07415ae1fdb4d92bd336924b5dd545,2023-04-28 12:35:02.000 UTC,2.7743121e+07,8630818578039141484,24000000000000000000,288097957094390997645,"{""tokenId"":60025,""amount0Desired"":8630818578039141484,""amount1Desired"":24000000000000000000,""amount0Min"":8200459994621778826,""amount1Min"":22797600158465050257,""deadline"":1682686481}"
0x3c7209ee7761d034e83a6fe34e6ff445306eeed3c13564ac212b517c502c9843,2023-04-28 12:43:50.000 UTC,2.7743297e+07,814985554081773635275,5552776448927624653,54214464729138417341095,"{""tokenId"":60064,""amount0Desired"":814985554081773635275,""amount1Desired"":5552776448927624653,""amount0Min"":0,""amount1Min"":0,""deadline"":1682687015}"
0xeec1dd59e72c244a6c7dc3ea2c79db9a5c871ec42e19664e6868dd6c19673009,2023-04-28 12:49:23.000 UTC,2.7743408e+07,35972616907707339242,13201328900818268224732,3199132735682060961795425,"{""tokenId"":60078,""amount0Desired"":35972616907707339242,""amount1Desired"":13201328900818268224732,""amount0Min"":0,""amount1Min"":10537036669193072702054,""deadline"":1682687348}"
0x27f3f37bee1ee20ad88c4eb4887bea411fe64d8198cdeabcb56d98b58a86b5f0,2023-04-28 12:55:29.000 UTC,2.774353e+07,22938379330000000000,17376432853903011964,458692087933806943420,"{""tokenId"":52992,""amount0Desired"":22938379330000000000,""amount1Desired"":17376432853903011964,""amount0Min"":22252670669166615470,""amount1Min"":15463490489110177543,""deadline"":1682687711}"
0x1bf58cd53576bef85a38ca6b6aec6b12406d2342641142d731d4a3dbf8192a73,2023-04-28 12:58:47.000 UTC,2.7743596e+07,159935598756091579855,547330708340630853,2771097052591638362169,"{""tokenId"":60092,""amount0Desired"":160000000000000000117,""amount1Desired"":547330708340630853,""amount0Min"":145069822101925795629,""amount1Min"":418739364329550510,""deadline"":1682687906}"
0x77d5fe19191de6857f14708102a694e73c7293f63e473aa5dde33fbf1d892e62,2023-04-28 12:59:38.000 UTC,2.7743613e+07,722347681961580609776,2565434833955926748174,11366230725720410659541,"{""tokenId"":60094,""amount0Desired"":722373100820892707467,""amount1Desired"":2565434833955926748174,""amount0Min"":705382312848436199519,""amount1Min"":2518028993889787130779,""deadline"":1682687966}"
0x2fed457ee1978d2d2141dc243727ad7311175c35ca83edd05406116f8bc64ae7,2023-04-28 13:02:20.000 UTC,2.7743667e+07,39284180318606112360,119781355085044150624,6902057371304578005119,"{""tokenId"":60095,""amount0Desired"":39284180318606112360,""amount1Desired"":119781355085044150624,""amount0Min"":18724223166568910392,""amount1Min"":62141565108596771910,""deadline"":1682688119}"
0x4c20602ef389466cf94365438bda6e25087838a7cfbe23ec0aee8402295e6914,2023-04-28 13:02:59.000 UTC,2.774368e+07,118039020102355859566,418541769299642744543,1855676123365598242576,"{""tokenId"":60094,""amount0Desired"":118039020102355859566,""amount1Desired"":418541769299642744543,""amount0Min"":115264848545986147795,""amount1Min"":410803032659950360310,""deadline"":1682688164}"
0x58fc97e8f0e20af6762546e06ce7d61f6f236cc2f59f1860e46afbdeb34b15aa,2023-04-28 13:04:50.000 UTC,2.7743717e+07,25730301022122630972,19323550187550717312,513571356719484070101,"{""tokenId"":52992,""amount0Desired"":25730301022122630972,""amount1Desired"":19323550187550717312,""amount0Min"":24962433839876921484,""amount1Min"":17182067817464164785,""deadline"":1682688269}"
0xe2f3c7c642dd5a3c68c32d43e370e365d82db6ec357f61f7ad2652b27f168224,2023-04-28 13:04:47.000 UTC,2.7743716e+07,1500000000000000000,1646274592601588233,3149106600769425057724,"{""tokenId"":60085,""amount0Desired"":1500000000000000000,""amount1Desired"":1646274592601588233,""amount0Min"":0,""amount1Min"":0,""deadline"":1682688260}"
0xb2ca8e8f85fe9cd54b138216481e2ac19855b9423c02ba0a90329f7d5928f94b,2023-04-28 13:06:56.000 UTC,2.7743759e+07,4859755822500436391,2521384301129760752578,1693304814104283333693,"{""tokenId"":1105,""amount0Desired"":4859755822500436391,""amount1Desired"":2521384301129760752578,""amount0Min"":4624771756619503726,""amount1Min"":2445311239641867590499,""deadline"":1682688407}"
0xdb15962c0191d161ab452606bed160edd50cfff4b1dfc24bdc358bd599823403,2023-04-28 13:08:47.000 UTC,2.7743796e+07,543902777244524520,614814362721154161,1159955589757351832490,"{""tokenId"":60085,""amount0Desired"":543902777244524520,""amount1Desired"":614814362721154161,""amount0Min"":0,""amount1Min"":0,""deadline"":1682688506}"
0x4adf675fc15dfa29c1af054af1d52c80b01e845eaaf6009450c3a276b61c3b78,2023-04-28 13:09:32.000 UTC,2.7743811e+07,2890964485546346283039,27342681853092086933,434718187630410358224621,"{""tokenId"":60121,""amount0Desired"":2890964485546346283039,""amount1Desired"":27931360399212724459,""amount0Min"":0,""amount1Min"":0,""deadline"":1682688560}"
0x509b9d9a2b58023b2bd9a6663969a1862228a7046d16b2228dc3a108f92f646b,2023-04-28 13:12:16.000 UTC,2.7743865e+07,74890643895696815332,182851325249664229810,2347513077258792621515,"{""tokenId"":54760,""amount0Desired"":74890643895696815332,""amount1Desired"":182851325249664229810,""amount0Min"":71380896948685144950,""amount1Min"":173062304302650675356,""deadline"":1682687818}"
